Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,SURYA GUDA,6,STREET LIGHTS,1,1,151,3.0
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,TAKKIGUDA,6,STREET LIGHTS,3,0,0,9.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY RURAL,GURRAMPET,6,STREET LIGHTS,4,4,140,4.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY RURAL,KAMALAPUR,6,STREET LIGHTS,4,4,320,4.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY RURAL,KOMPALLI,6,STREET LIGHTS,11,11,2026,18.6
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY RURAL,KOTHAPALLI[SM],6,STREET LIGHTS,7,7,44,7.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY RURAL,Lambadi thanda,6,STREET LIGHTS,6,6,238,6.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY RURAL,Lambadithanda(R),6,STREET LIGHTS,2,2,0,2.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY RURAL,MORANCHAPALLY,6,STREET LIGHTS,4,4,705,4.8
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,RAMAKRISHNAPUR,SOMANPALLI,6,STREET LIGHTS,3,3,586,7.0
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,RAMAKRISHNAPUR,SUBBAKKAPALLI-SPALLY,6,STREET LIGHTS,4,4,161,8.0
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,RAMAKRISHNAPUR,TEKUMATLA,6,STREET LIGHTS,5,5,1138,14.2
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,RAMAKRISHNAPUR,VALLAMPALLI[BP],6,STREET LIGHTS,5,5,311,11.2
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,RAMAKRISHNAPUR,VELICHALA,6,STREET LIGHTS,6,6,404,14.52
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,RAMAKRISHNAPUR,VENKATRAO PALLI,6,STREET LIGHTS,9,9,236,24.8
BHUPALAPALLY,BHUPALAPALLY,KATARAM,KATARAM,ADIVARAMPET,6,STREET LIGHTS,3,3,192,2.48
BHUPALAPALLY,BHUPALAPALLY,KATARAM,KATARAM,ANKUSAPUR,6,STREET LIGHTS,4,4,795,3.4
BHUPALAPALLY,BHUPALAPALLY,KATARAM,KATARAM,BAYYARAM,6,STREET LIGHTS,3,3,379,2.2
BHUPALAPALLY,BHUPALAPALLY,KATARAM,KATARAM,BOPPARAM,6,STREET LIGHTS,1,1,0,0.36
BHUPALAPALLY,MULUGU,ETURNAGARAM,KAMALAPUR,KANNAIGUDEM,6,STREET LIGHTS,1,1,0,1.0
BHUPALAPALLY,MULUGU,ETURNAGARAM,KAMALAPUR,KATHIGUDEM,6,STREET LIGHTS,2,2,123,2.0
BHUPALAPALLY,MULUGU,ETURNAGARAM,KAMALAPUR,KOMATIPALLI,6,STREET LIGHTS,2,2,292,2.0
BHUPALAPALLY,MULUGU,ETURNAGARAM,KAMALAPUR,Kotha mallur,6,STREET LIGHTS,1,1,48,1.0
BHUPALAPALLY,MULUGU,ETURNAGARAM,KAMALAPUR,LAXMINARSIMHAPUR,6,STREET LIGHTS,1,1,0,1.0
BHUPALAPALLY,MULUGU,ETURNAGARAM,KAMALAPUR,MALLUR,6,STREET LIGHTS,4,4,186,5.0
BHUPALAPALLY,MULUGU,ETURNAGARAM,KAMALAPUR,MANGAPET,6,STREET LIGHTS,10,10,2144,12.0
BHUPALAPALLY,MULUGU,ETURNAGARAM,KAMALAPUR,NARENDERRAOPET,6,STREET LIGHTS,2,2,60,2.0
BHUPALAPALLY,MULUGU,ETURNAGARAM,KAMALAPUR,NARSAIGUDEM,6,STREET LIGHTS,2,2,249,3.0
BHUPALAPALLY,MULUGU,ETURNAGARAM,KAMALAPUR,NARSAPUR (BORE),6,STREET LIGHTS,4,4,536,4.0
BHUPALAPALLY,MULUGU,MULUG,THADVAI,DUBBAGUDEM,6,STREET LIGHTS,4,4,422,8.0
BHUPALAPALLY,MULUGU,MULUG,THADVAI,GANGARAM,6,STREET LIGHTS,2,2,0,1.6
BHUPALAPALLY,MULUGU,MULUG,THADVAI,GONEPALLI,6,STREET LIGHTS,2,1,188,2.0
BHUPALAPALLY,MULUGU,MULUG,THADVAI,IMMADIGUDEM,6,STREET LIGHTS,1,1,17,2.0
BHUPALAPALLY,MULUGU,MULUG,THADVAI,JAMPANAWAI,6,STREET LIGHTS,1,1,82,1.0
BHUPALAPALLY,MULUGU,MULUG,THADVAI,KALWAPALLI,6,STREET LIGHTS,3,3,587,4.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM,CHUNCHUPALLY,CHANDRU KUNTA-KR,6,STREET LIGHTS,1,1,1100,1.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM,CHUNCHUPALLY,CHUNCHUPALLY,6,STREET LIGHTS,96,94,27786,200.2
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM,CHUNCHUPALLY,MAYA BAZAR -KR,6,STREET LIGHTS,1,1,7,0.2
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM,CHUNCHUPALLY,MULUGUDEM- KR,6,STREET LIGHTS,1,1,135,0.4
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM,CHUNCHUPALLY,PENAGADAPA-KR,6,STREET LIGHTS,9,9,1036,7.4
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM,CHUNCHUPALLY,RAMPURAM-KR,6,STREET LIGHTS,4,4,939,6.6
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,SUJATHA NAGAR,RUPLA TANDA-KR,6,STREET LIGHTS,2,2,197,1.2
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,SUJATHA NAGAR,SARVARAM-KR,6,STREET LIGHTS,8,8,1362,6.2
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,SUJATHA NAGAR,SEETHAM PET-KR,6,STREET LIGHTS,8,8,774,6.54
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,SUJATHA NAGAR,SINGHA BHUPALAM-KR,6,STREET LIGHTS,5,5,618,4.1
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,SUJATHA NAGAR,SUJATHA NAGAR-KR,6,STREET LIGHTS,24,24,11423,55.5
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,SUJATHA NAGAR,VEPALA GADDA-KR,6,STREET LIGHTS,10,10,5026,30.1
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,BHAVOJU THANDA-TP,6,STREET LIGHTS,2,2,30,1.4
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,BILLUDI THANDA - TP,6,STREET LIGHTS,3,3,229,2.4
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,LODDI GUDEM-GU,6,STREET LIGHTS,1,1,37,0.2
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,M.NARASAPURAM-GU,6,STREET LIGHTS,1,1,3,0.2
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,MAILARAM-GUN,6,STREET LIGHTS,1,1,30,0.2
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,MAMAKANNU-GUN,6,STREET LIGHTS,2,2,158,2.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,MARKODU-GUN,6,STREET LIGHTS,5,5,1131,4.1
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,MATAMLANKA-GUN,6,STREET LIGHTS,1,1,22,0.2
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,MUTTA PURAM-GUN,6,STREET LIGHTS,3,3,318,2.8
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,NADIMIGUDEM-GUN,6,STREET LIGHTS,1,1,13,0.2
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,NAGARAM-GU,6,STREET LIGHTS,1,1,46,0.2
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,NALLA CHELAKA-GU,6,STREET LIGHTS,3,3,141,2.2
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,NARSAPURAM TANDA-GUN,6,STREET LIGHTS,1,1,87,0.24
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,PADUKONI GUDEM-GUN,6,STREET LIGHTS,1,1,102,0.24
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,GANDUGULAPALLY,SRIRAMPURAM,6,STREET LIGHTS,8,8,964,10.6
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,GANDUGULAPALLY,TATISUBBANNAGUDEM,6,STREET LIGHTS,1,1,218,2.0
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,GANDUGULAPALLY,TOTTI PAMPU,6,STREET LIGHTS,4,4,310,2.0
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,GANDUGULAPALLY,VENKATADRIGUDEM,6,STREET LIGHTS,3,3,176,1.5
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,VINAYAKAPURAM,ANATHARAM,6,STREET LIGHTS,3,3,129,2.1
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,VINAYAKAPURAM,ASUPAKA,6,STREET LIGHTS,5,5,79,7.1
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,VINAYAKAPURAM,BORYALA GUTTA,6,STREET LIGHTS,1,1,40,0.6
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,VINAYAKAPURAM,BUTCHIVARIGUDEM,6,STREET LIGHTS,1,1,37,0.1
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,VINAYAKAPURAM,CHENNA PURAM,6,STREET LIGHTS,1,1,10,2.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY RURAL,GOUPANIPALLY,6,STREET LIGHTS,1,1,0,1.2
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY RURAL,GUDADPALLI,6,STREET LIGHTS,7,7,75,8.6
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,DAHEGAOM,TEPPERGOAN,6,STREET LIGHTS,1,1,40,1.0
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,KAGAZNAGAR RURAL,AALIGUDA,6,STREET LIGHTS,2,2,115,2.0
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,KAGAZNAGAR RURAL,ANDAVELLY,6,STREET LIGHTS,7,7,1239,8.0
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,KAGAZNAGAR RURAL,ANKODA (B),6,STREET LIGHTS,4,4,682,6.4
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,KAGAZNAGAR RURAL,ANKUSAPUR,6,STREET LIGHTS,4,4,1658,5.6
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,KAGAZNAGAR RURAL,AREGUDA,6,STREET LIGHTS,6,6,1278,7.9
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,KAGAZNAGAR RURAL,BABU NAGAR,6,STREET LIGHTS,2,2,0,3.5
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,KAGAZNAGAR RURAL,BALAGALA,6,STREET LIGHTS,2,2,484,2.6
ASIFABAD,SIRPUR KAGAZNAGAR,KAGAZNAGAR,KAGAZNAGAR RURAL,BAREGUDA,6,STREET LIGHTS,4,4,572,7.1
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,SIRPUR - T,CHINCHU PALLY,6,STREET LIGHTS,2,2,120,3.2
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,SIRPUR - T,CHINTAKUNTA,6,STREET LIGHTS,1,1,209,2.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,SIRPUR - T,DHORPALLY,6,STREET LIGHTS,8,7,237,11.7
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,SIRPUR - T,DUBBAGUDA,6,STREET LIGHTS,8,6,1517,10.6
