circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
HYDERABAD CENTRAL,AZAMABAD,BARKATPURA,SHANKARMUTT,VIGYANAPURI,INDUSTRIAL,3,1,,0,3.75
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,DAI BAGH,INDUSTRIAL,3,1,1.0,0,5.03
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,GRC CT METERS ASIF NAGAR,INDUSTRIAL,3,1,1.0,856,15.08
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,GRC HV ASIFNAGAR,INDUSTRIAL,3,28,14.0,16103,248.78
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,JAGADAMBA/RAVINDER NGR,INDUSTRIAL,3,1,1.0,24,5.03
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,MURAD NAGAR,INDUSTRIAL,3,2,1.0,383,12.53
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,LANGER HOUSE,DEFENCE COLONY,INDUSTRIAL,3,2,1.0,0,11.78
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,LANGER HOUSE,GANDHI NAGAR,INDUSTRIAL,3,1,1.0,97,5.03
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,LANGER HOUSE,GRC CT METERS,INDUSTRIAL,3,5,3.0,4063,150.08
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,LANGER HOUSE,GRC HV LANGER HOUSE,INDUSTRIAL,3,41,19.0,6780,466.33
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,RETHI BOWLI,PARAMOUNT COLONY-II,INDUSTRIAL,3,1,1.0,773,6.03
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,"RAMATOWER TO HAFIZ COMPLX,SRID",INDUSTRIAL,3,1,,0,7.5
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,"UMABAG TO ROYAL HOTELLANE,VENK",INDUSTRIAL,3,3,,0,18.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,"UNITY HOUS TO SANTABAI,SRIDAR ",INDUSTRIAL,3,1,,0,7.5
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,RAJ BHAVAN ROAD RIGHT,INDUSTRIAL,3,1,1.0,5418,45.75
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,RAJ NAGAR NORTH,INDUSTRIAL,3,1,1.0,346,20.25
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,"RENUKA ENCLAVE, ASIF AVENUE",INDUSTRIAL,3,2,,0,30.0
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,NASEERIA MASJID,INDUSTRIAL,3,1,1.0,0,5.03
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,PEER PASHA DEVDI,INDUSTRIAL,3,1,,0,5.03
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,SABEER NAGAR,INDUSTRIAL,3,1,,0,3.02
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,SARADA NAGAR,INDUSTRIAL,3,2,1.0,284,6.03
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,SHAHEED/ ALI NAGAR,INDUSTRIAL,3,1,,0,5.03
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,SHANKER NAGAR,INDUSTRIAL,3,1,1.0,0,5.03
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,LANGER HOUSE,"KALIDAS PURA,LH",INDUSTRIAL,3,1,1.0,0,5.03
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,LANGER HOUSE,PENSIONPURA (NORTH),INDUSTRIAL,3,1,1.0,22,5.03
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,RETHI BOWLI,WATER WORKS,INDUSTRIAL,3,3,3.0,1,11.25
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHANDRAYANA GUTTA,89 GOVT GRC,INDUSTRIAL,3,8,8.0,1809,58.5
HYDERABAD SOUTH,ASMANGADH,SANTOSH NAGAR,BHAVANI NAGAR,TOTAL HV SERVICES,INDUSTRIAL,3,58,40.0,18664,489.38
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHANDRAYANA GUTTA,CHANDRAYANGUTTA,INDUSTRIAL,3,1,1.0,0,3.75
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHANDRAYANA GUTTA,FATHIMA NAGAR,INDUSTRIAL,3,1,,0,8.03
HYDERABAD SOUTH,ASMANGADH,ASMANGADH,ASMANGADH,TOTAL HV SERVICES,INDUSTRIAL,3,31,15.0,28126,377.7
HYDERABAD SOUTH,ASMANGADH,ASMANGADH,ASMANGADH,VENKATAGIRI,INDUSTRIAL,3,1,1.0,759,9.05
HYDERABAD SOUTH,ASMANGADH,SANTOSH NAGAR,MADANNAPET,INDRA SEVA SADAN ROAD,INDUSTRIAL,3,1,1.0,472,5.03
HYDERABAD SOUTH,ASMANGADH,SANTOSH NAGAR,MADANNAPET,MADANNAPET,INDUSTRIAL,3,1,1.0,227,5.63
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHANDRAYANA GUTTA,GRC,INDUSTRIAL,3,151,41.0,66609,2907.82
HYDERABAD SOUTH,CHARMINAR,MIR ALAM,CHANDULAL BARADARI,BILAL NAGAR,INDUSTRIAL,3,1,,0,3.75
HYDERABAD SOUTH,ASMANGADH,ASMANGADH,SAIDABAD,S K BAZAR-II,INDUSTRIAL,3,1,,0,3.75
HYDERABAD SOUTH,ASMANGADH,ASMANGADH,SAIDABAD,TOTAL HV SERVICES,INDUSTRIAL,3,47,28.0,8627,489.44
HYDERABAD SOUTH,ASMANGADH,SANTOSH NAGAR,SANTOSHNAGAR,RIYASATH NAGAR,INDUSTRIAL,3,1,1.0,413,3.75
HYDERABAD SOUTH,CHARMINAR,MIR ALAM,CHANDULAL BARADARI,GRC,INDUSTRIAL,3,309,149.0,421850,7266.28
HYDERABAD SOUTH,ASMANGADH,SANTOSH NAGAR,SANTOSHNAGAR,TOTAL HV SERVICES,INDUSTRIAL,3,64,28.0,29510,523.01
HYDERABAD SOUTH,CHARMINAR,MIR ALAM,CHANDULAL BARADARI,INDL ESTATE,INDUSTRIAL,3,1,1.0,124,7.5
HYDERABAD SOUTH,ASMANGADH,ASMANGADH,SALEEMNAGAR,TOTAL HV SERVICES,INDUSTRIAL,3,28,16.0,32448,387.65
HYDERABAD SOUTH,ASMANGADH,SANTOSH NAGAR,MADANNAPET,MADANNAPET MARKET,INDUSTRIAL,3,1,1.0,0,3.75
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHATRINAKA,GRC,INDUSTRIAL,3,121,47.0,115131,1396.5
HYDERABAD SOUTH,ASMANGADH,SANTOSH NAGAR,MADANNAPET,TOTAL HV SERVICES,INDUSTRIAL,3,106,49.0,48792,863.7
HYDERABAD SOUTH,CHARMINAR,MIR ALAM,KISHANBAGH,84GRC,INDUSTRIAL,3,87,79.0,238857,2455.81
HYDERABAD SOUTH,ASMANGADH,CHANCHALGUDA,CHADERGHAT,TOTAL HV SERVICES,INDUSTRIAL,3,63,29.0,20364,699.16
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHATRINAKA,SAI BABA NAGAR,INDUSTRIAL,3,1,,0,3.75
HYDERABAD SOUTH,ASMANGADH,CHANCHALGUDA,CHANCHALGUDA,TOTAL HV SERVICES,INDUSTRIAL,3,99,43.0,24331,1084.02
HYDERABAD SOUTH,CHARMINAR,CHARMINAR,MOGHAL PURA,BI-BI BAZAR,INDUSTRIAL,3,1,,0,18.75
HYDERABAD SOUTH,ASMANGADH,CHANCHALGUDA,DABEER PURA,9518 GRC TOTAL SERVICES,INDUSTRIAL,3,45,25.0,25679,337.91
HYDERABAD SOUTH,ASMANGADH,CHANCHALGUDA,DABEER PURA,DABEERPURA POLICE QTS,INDUSTRIAL,3,1,1.0,73,3.75
HYDERABAD SOUTH,ASMANGADH,CHANCHALGUDA,DABEER PURA,DARUSAFA,INDUSTRIAL,3,1,1.0,0,6.0
HYDERABAD SOUTH,CHARMINAR,CHARMINAR,MOGHAL PURA,CHATTA BAZAR,INDUSTRIAL,3,1,,0,1.5
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,FALAKNUMA,GRC,INDUSTRIAL,3,153,63.0,94928,2148.32
HYDERABAD SOUTH,ASMANGADH,CHANCHALGUDA,DABEER PURA,NOORKHAN BAZAR,INDUSTRIAL,3,2,2.0,84,7.5
HYDERABAD SOUTH,ASMANGADH,CHANCHALGUDA,DABEER PURA,NOORKHAN BAZAR HIGH SCHOOL,INDUSTRIAL,3,1,1.0,81,3.75
HYDERABAD SOUTH,CHARMINAR,CHARMINAR,MOGHAL PURA,GRC SERVICES,INDUSTRIAL,3,115,24.0,20355,945.32
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,FALAKNUMA,LAXMI NAGAR WEST,INDUSTRIAL,3,1,,0,3.75
HYDERABAD SOUTH,ASMANGADH,CHANCHALGUDA,DABEER PURA,OSMANPURA TO NOORKHAN BAZAR,INDUSTRIAL,3,1,1.0,0,3.75
HYDERABAD SOUTH,ASMANGADH,CHANCHALGUDA,DABEER PURA,SULTAN PURA,INDUSTRIAL,3,2,2.0,440,9.75
HYDERABAD SOUTH,CHARMINAR,MIR ALAM,MIRALAM TANK,GRC,INDUSTRIAL,3,1,1.0,2546,30.0
HYDERABAD SOUTH,CHARMINAR,MIR ALAM,MIRALAM TANK,GRC CT MIRALAM,INDUSTRIAL,3,128,63.0,388446,5569.5
HYDERABAD SOUTH,ASMANGADH,CHANCHALGUDA,MALAKPET,GRC,INDUSTRIAL,3,36,20.0,30791,391.52
HYDERABAD SOUTH,CHARMINAR,MIR ALAM,ATTAPUR,CT METER,INDUSTRIAL,3,3,2.0,22345,120.0
HYDERABAD SOUTH,CHARMINAR,MIR ALAM,MIRALAM TANK,GRC GOVT SERVMIR,INDUSTRIAL,3,1,,0,3.75
HYDERABAD SOUTH,CHARMINAR,MIR ALAM,MIRALAM TANK,GRC WATER WORK MIRALA,INDUSTRIAL,3,9,8.0,8169,37.5
HYDERABAD SOUTH,CHARMINAR,MIR ALAM,MIRALAM TANK,GRC WCM MIRALAM,INDUSTRIAL,3,181,100.0,65918,1535.4
HYDERABAD SOUTH,CHARMINAR,MIR ALAM,MIRALAM TANK,SHAMA THEATRE TO JAVID MISSION,INDUSTRIAL,3,2,1.0,24,79.5
HYDERABAD SOUTH,CHARMINAR,CHARMINAR,MOGHAL PURA,SHOE MARKET & JAMAL MARKET,INDUSTRIAL,3,1,,0,7.5
HYDERABAD SOUTH,CHARMINAR,MIR ALAM,ATTAPUR,GRC,INDUSTRIAL,3,96,15.0,8853,1319.03
HYDERABAD SOUTH,CHARMINAR,MIR ALAM,MIRALAM TANK,,INDUSTRIAL,3,1,,0,3.75
HYDERABAD SOUTH,ASMANGADH,ASMANGADH,ASMANGADH,DILSHUKNAGAR  & APARTMENTS,INDUSTRIAL,3,1,1.0,0,3.75
HYDERABAD SOUTH,CHARMINAR,CHARMINAR,CHARMINAR,GRC,INDUSTRIAL,3,57,21.0,24341,494.81
HYDERABAD SOUTH,CHARMINAR,CHARMINAR,HUSSAINI ALAM,GRC,INDUSTRIAL,3,200,96.0,94736,2076.79
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,SEETHARAM PET,GRC CT SR.PET,INDUSTRIAL,3,16,16.0,23295,401.25
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,SEETHARAM PET,GRCLT/HV SEETARAMPET,INDUSTRIAL,3,141,70.0,28620,1403.63
HYDERABAD SOUTH,BEGUM BAZAR,SEETHARAM BAGH,MANGAL HAT,WATER WORKS MGHT ,INDUSTRIAL,3,21,20.0,506,71.25
HYDERABAD SOUTH,BEGUM BAZAR,TROOP BAZAR,PUTLI BOWLI,GRCHV PUTLIBOWLI ( GOV & MAZ),INDUSTRIAL,3,66,29.0,11921,588.0
HYDERABAD SOUTH,BEGUM BAZAR,TROOP BAZAR,PUTLI BOWLI,PUTHLIBOWLI GRC CT METERS,INDUSTRIAL,3,2,2.0,19107,123.75
HYDERABAD SOUTH,BEGUM BAZAR,SEETHARAM BAGH,DATTATREYA COLONY,GRCHV DATTACOLONY,INDUSTRIAL,3,70,45.0,60263,901.5
HYDERABAD SOUTH,BEGUM BAZAR,SEETHARAM BAGH,DATTATREYA COLONY,GRCHV TALLAGADDA,INDUSTRIAL,3,20,20.0,12833,146.25
HYDERABAD SOUTH,BEGUM BAZAR,TROOP BAZAR,PUTLI BOWLI,"SHIVA LAYAM,NIMBOLIADDA(S PRA)",INDUSTRIAL,3,1,1.0,83,2.8
HYDERABAD SOUTH,BEGUM BAZAR,SEETHARAM BAGH,DATTATREYA COLONY,KISHAN NAGAR,INDUSTRIAL,3,2,1.0,1494,18.75
HYDERABAD SOUTH,BEGUM BAZAR,TROOP BAZAR,SULTAN BAZAR,GRC HV A,INDUSTRIAL,3,11,6.0,1827,126.75
HYDERABAD SOUTH,BEGUM BAZAR,TROOP BAZAR,SULTAN BAZAR,GRC HV B,INDUSTRIAL,3,12,5.0,0,144.0
HYDERABAD SOUTH,BEGUM BAZAR,TROOP BAZAR,SULTAN BAZAR,GRC HV C,INDUSTRIAL,3,11,8.0,6072,91.13
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,BEGUM BAZAR,CT METER,INDUSTRIAL,3,3,2.0,2407,99.75
HYDERABAD SOUTH,BEGUM BAZAR,SEETHARAM BAGH,DATTATREYA COLONY,WATER WORKS,INDUSTRIAL,3,18,13.0,4626,53.25
HYDERABAD SOUTH,ASMANGADH,SANTOSH NAGAR,YAKUTPURA,RANGELI KIDIKI,INDUSTRIAL,3,1,,0,4.5
HYDERABAD SOUTH,BEGUM BAZAR,SEETHARAM BAGH,KARWAN,CT METERS,INDUSTRIAL,3,41,30.0,141302,1236.0
HYDERABAD SOUTH,ASMANGADH,SANTOSH NAGAR,YAKUTPURA,TOTAL HV SERVICES,INDUSTRIAL,3,109,53.0,36251,1008.93
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,BEGUM BAZAR,GRCHV BEGUMBAZAR,INDUSTRIAL,3,36,12.0,4544,345.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,BEGUM BAZAR,KASHMIR HOUSE LINE,INDUSTRIAL,3,1,1.0,562,7.5
HYDERABAD SOUTH,BEGUM BAZAR,SEETHARAM BAGH,KARWAN,GRC GOVT. SERVICES,INDUSTRIAL,3,21,14.0,3466,109.5
HYDERABAD SOUTH,BEGUM BAZAR,SEETHARAM BAGH,KARWAN,GRCHV KARWAN,INDUSTRIAL,3,180,123.0,216447,1818.84
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,BEGUM BAZAR,KVAH BILLING,INDUSTRIAL,3,7,6.0,2146,87.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,BEGUM BAZAR,M S LAKUNYA PRESIDENT HOSTEL,INDUSTRIAL,3,1,1.0,31,3.75
HYDERABAD SOUTH,BEGUM BAZAR,TROOP BAZAR,TROOP BAZAR,GRC CT (FM-I),INDUSTRIAL,3,3,1.0,561,75.54
HYDERABAD SOUTH,BEGUM BAZAR,TROOP BAZAR,TROOP BAZAR,GRC CT (SLI),INDUSTRIAL,3,17,3.0,497,122.8
HYDERABAD SOUTH,BEGUM BAZAR,TROOP BAZAR,TROOP BAZAR,GRC WCM TRBZ (FM-I),INDUSTRIAL,3,52,24.0,6630,354.75
HYDERABAD SOUTH,BEGUM BAZAR,TROOP BAZAR,TROOP BAZAR,GRC WCM TRBZ (SLI),INDUSTRIAL,3,1,1.0,96,7.5
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,BEGUM BAZAR,WATER WORKS,INDUSTRIAL,3,18,13.0,1526,43.5
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,BAIDER WADI,INDUSTRIAL,3,1,1.0,200,9.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,BAIDERWADI,INDUSTRIAL,3,1,1.0,7,5.03
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,GRCHV CHUDIBAZAR,INDUSTRIAL,3,86,39.0,23052,1079.37
HYDERABAD SOUTH,BEGUM BAZAR,SEETHARAM BAGH,MANGAL HAT,GRC HV MANGALHAT,INDUSTRIAL,3,84,41.0,23502,901.81
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,SHAH-INAYATH-GUNJ MCH QT,INDUSTRIAL,3,1,,0,45.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,WATER WORKS,INDUSTRIAL,3,22,19.0,24017,171.75
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,RAJAPUR,KUCHERKAL,INDUSTRIAL,3,6,4.0,33683,206.25
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,RAJAPUR,MALLEPALLY,INDUSTRIAL,3,3,3.0,12825,177.75
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,RAJAPUR,MUDIREDDYPALLY,INDUSTRIAL,3,12,9.0,37067,421.28
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,RAJAPUR,NANDIGAMA-BN,INDUSTRIAL,3,2,1.0,1039,26.25
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,RAJAPUR,RAGHAVAPOOR,INDUSTRIAL,3,1,1.0,100,7.5
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,RAJAPUR,RAJAPUR,INDUSTRIAL,3,29,18.0,88137,917.78
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,RAJAPUR,RANGAREDDYGUDA,INDUSTRIAL,3,12,6.0,3057,273.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,RAJAPUR,THIRUMALAPUR,INDUSTRIAL,3,2,2.0,500,16.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,ERRAVALLY,INDUSTRIAL,3,1,1.0,263,17.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,FATHEPUR,INDUSTRIAL,3,3,2.0,122,21.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,GAJULAPET,INDUSTRIAL,3,2,,0,16.88
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,KODURU,INDUSTRIAL,3,9,5.0,673,120.29
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,KOM REDDY PALLY,INDUSTRIAL,3,5,2.0,322,26.4
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,KONDAPUR,INDUSTRIAL,3,1,,0,7.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,MANSOOR PALLY,INDUSTRIAL,3,1,1.0,87,3.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,HANWADA,BUDDARAM,INDUSTRIAL,3,3,1.0,548,21.15
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,HANWADA,CHINNADARPALLY,INDUSTRIAL,3,12,7.0,6045,123.38
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,HANWADA,DACHAKPALLY,INDUSTRIAL,3,1,,0,7.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,PALAKONDA,INDUSTRIAL,3,17,4.0,3068,156.93
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,POTHANAPALLY,INDUSTRIAL,3,2,2.0,112,5.76
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,RAMACHANARAPUR,INDUSTRIAL,3,3,2.0,187,13.5
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,DEPALLY,INDUSTRIAL,3,1,,0,7.5
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,DHARPALLY,INDUSTRIAL,3,2,1.0,370,21.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,YENUGONDA,INDUSTRIAL,3,15,7.0,1349,96.09
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,ZAINALIPUR,INDUSTRIAL,3,6,1.0,41,64.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,ZAMISTAPUR,INDUSTRIAL,3,3,2.0,577,21.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,ADE HT RURAL,INDUSTRIAL,3,4,4.0,9051,279.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,AE CT GANDEED,INDUSTRIAL,3,4,3.0,2226,126.75
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,GURUKUNTA,INDUSTRIAL,3,1,,0,6.75
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,HAZILAPUR,INDUSTRIAL,3,2,1.0,28,11.25
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,IPPATOOR,INDUSTRIAL,3,6,2.0,238,81.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,JAKLA PALLY,INDUSTRIAL,3,1,1.0,70,7.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,JINNARAM,INDUSTRIAL,3,3,,0,26.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,KAPILAPUR,INDUSTRIAL,3,2,1.0,118,9.75
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,KAKARJAL,INDUSTRIAL,3,2,1.0,36658,127.5
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,KAKARLAPAD,INDUSTRIAL,3,5,2.0,838,38.4
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,KAMARAM,INDUSTRIAL,3,3,1.0,102,22.5
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,KARKONDA,INDUSTRIAL,3,6,4.0,4563,91.88
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,KAROOR,INDUSTRIAL,3,1,,0,7.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,KOTAKADAR,INDUSTRIAL,3,2,1.0,0,15.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,MACHANPALLY,INDUSTRIAL,3,7,4.0,386,28.02
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,MANI KONDA,INDUSTRIAL,3,8,1.0,804,39.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,OBLAIPALLY,INDUSTRIAL,3,2,,0,9.75
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,KOLLUR,INDUSTRIAL,3,5,4.0,3156,104.25
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,KONDAPUR,INDUSTRIAL,3,4,2.0,187,30.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,KUCHUR,INDUSTRIAL,3,5,1.0,212,34.13
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,SALKAR PET,INDUSTRIAL,3,3,1.0,151,24.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,VENNACHED,INDUSTRIAL,3,8,4.0,4822,188.78
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,HANWADA,ADE HT RURAL,INDUSTRIAL,3,7,7.0,33774,589.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,HANWADA,AE CT HANWADA,INDUSTRIAL,3,3,3.0,7300,110.25
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,LOKIREV,INDUSTRIAL,3,2,1.0,536,80.25
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,NAWABPET,INDUSTRIAL,3,22,15.0,16828,447.68
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,S BREEDING FARM,INDUSTRIAL,3,2,,0,13.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,THIMMASANIPALLY,INDUSTRIAL,3,1,1.0,774,7.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,VENKATAPUR,INDUSTRIAL,3,4,,0,21.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,YEDIRA,INDUSTRIAL,3,10,7.0,452,50.76
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,POMAL,INDUSTRIAL,3,5,1.0,298,52.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,BALSUL GONDA,INDUSTRIAL,3,3,,0,27.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,CHINNA WARWAL,INDUSTRIAL,3,2,1.0,103,7.74
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,GANDEED,INDUSTRIAL,3,3,2.0,195,18.75
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,REKULA CHOWDAPUR,INDUSTRIAL,3,2,1.0,21,15.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,RUDRARAM,INDUSTRIAL,3,5,3.0,12020,67.55
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,SIDDOTTAM,INDUSTRIAL,3,2,,0,15.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,TEEGALAPALLY,INDUSTRIAL,3,3,1.0,3760,89.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,PAGIDIYAL,INDUSTRIAL,3,4,3.0,657,33.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,PEDDA WARWAL,INDUSTRIAL,3,2,,0,15.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,REDDY PALLY,INDUSTRIAL,3,7,,0,52.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,RUSUM PALLY,INDUSTRIAL,3,2,,0,15.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,YANMANGANDLA,INDUSTRIAL,3,6,2.0,1550,78.75
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,ZANGAMAIPALLY,INDUSTRIAL,3,2,1.0,126,15.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,RAJAPUR,AGRAHARAMPOTLAPALLY,INDUSTRIAL,3,12,5.0,52927,620.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,ADE HT RURAL,INDUSTRIAL,3,15,14.0,32942,996.0
